LineId,Date,Time,Pid,Level,Content,EventId,EventTemplate
775,81109,203534,146,INFO,connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
776,81109,203534,146,INFO,connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
777,81109,203534,146,INFO,connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
778,81109,203534,147,INFO,connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
779,81109,203534,147,INFO,connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
780,81109,203534,147,INFO,connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
781,81109,203534,147,INFO,connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
782,81109,203534,147,INFO,connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
783,81109,203534,147,INFO,connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
784,81109,203534,147,INFO,connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
785,81109,203534,147,INFO,connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
786,81109,203534,147,INFO,connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
787,81109,203534,147,INFO,connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
788,81109,203534,147,INFO,connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
789,81109,203534,147,INFO,connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
790,81109,203534,147,INFO,connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
791,81109,203534,148,INFO,connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
792,81109,203534,148,INFO,connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
793,81109,203534,148,INFO,connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
794,81109,203534,148,INFO,connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
795,81109,203534,148,INFO,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=220.117.241.87  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root
796,81109,203534,148,INFO,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=220.117.241.87  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root
797,81109,203534,148,INFO,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=220.117.241.87  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root
798,81109,203534,148,INFO,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=220.117.241.87  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root
799,81109,203534,148,INFO,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=220.117.241.87  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root
800,81109,203534,148,INFO,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=220.117.241.87  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root
801,81109,203534,148,INFO,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=220.117.241.87  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root
802,81109,203534,148,INFO,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=220.117.241.87  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root
803,81109,203534,148,INFO,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=220.117.241.87  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root
804,81109,203534,148,INFO,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=220.117.241.87  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root
805,81109,203534,148,INFO,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=220.117.241.87  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root
806,81109,203534,148,INFO,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=220.117.241.87  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root
807,81109,203534,148,INFO,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=220.117.241.87  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root
808,81109,203534,148,INFO,session opened for user cyrus by (uid=0),E102,session opened for user <*> by (uid=<*>)
809,81109,203534,148,INFO,session closed for user cyrus,E101,session closed for user <*>
810,81109,203534,148,INFO,ALERT exited abnormally with [1],E8,ALERT exited abnormally with [1]
811,81109,203534,149,INFO,session opened for user news by (uid=0),E102,session opened for user <*> by (uid=<*>)
812,81109,203534,149,INFO,session closed for user news,E101,session closed for user <*>
813,81109,203534,149,INFO,check pass; user unknown,E27,check pass; user unknown
814,81109,203534,149,INFO,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=210.229.150.228,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>
815,81109,203534,149,INFO,check pass; user unknown,E27,check pass; user unknown
816,81109,203534,149,INFO,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=210.229.150.228,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>
817,81109,203534,149,INFO,check pass; user unknown,E27,check pass; user unknown
818,81109,203534,149,INFO,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=210.229.150.228,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>
819,81109,203534,149,INFO,check pass; user unknown,E27,check pass; user unknown
820,81109,203534,149,INFO,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=210.229.150.228,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>
821,81109,203534,149,INFO,check pass; user unknown,E27,check pass; user unknown
822,81109,203534,149,INFO,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=210.229.150.228,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>
823,81109,203534,149,INFO,connection from 211.72.2.106 () at Tue Jul  5 13:52:21 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
824,81109,203534,149,INFO,connection from 211.72.2.106 () at Tue Jul  5 13:52:21 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
825,81109,203534,149,INFO,connection from 211.72.2.106 () at Tue Jul  5 13:52:21 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
826,81109,203534,149,INFO,connection from 211.72.2.106 () at Tue Jul  5 13:52:21 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
827,81109,203534,149,INFO,connection from 211.72.2.106 () at Tue Jul  5 13:52:21 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
828,81109,203534,149,INFO,connection from 211.72.2.106 () at Tue Jul  5 13:52:21 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
829,81109,203534,149,INFO,connection from 211.72.2.106 () at Tue Jul  5 13:52:21 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
830,81109,203534,149,INFO,connection from 211.72.2.106 () at Tue Jul  5 13:52:21 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
831,81109,203534,149,INFO,connection from 211.72.2.106 () at Tue Jul  5 13:52:21 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
832,81109,203534,150,INFO,connection from 211.72.2.106 () at Tue Jul  5 13:52:21 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
833,81109,203534,150,INFO,connection from 211.72.2.106 () at Tue Jul  5 13:52:21 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
834,81109,203534,150,INFO,connection from 211.72.2.106 () at Tue Jul  5 13:52:21 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
835,81109,203534,150,INFO,connection from 211.72.2.106 () at Tue Jul  5 13:52:21 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
836,81109,203534,150,INFO,connection from 211.72.2.106 () at Tue Jul  5 13:52:23 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
837,81109,203534,150,INFO,connection from 211.72.2.106 () at Tue Jul  5 13:52:23 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
838,81109,203534,150,INFO,connection from 211.72.2.106 () at Tue Jul  5 13:52:23 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
839,81109,203534,150,INFO,connection from 211.72.2.106 () at Tue Jul  5 13:52:23 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
840,81109,203534,150,INFO,connection from 211.72.2.106 () at Tue Jul  5 13:52:23 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
841,81109,203534,150,INFO,connection from 211.72.2.106 () at Tue Jul  5 13:52:23 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
842,81109,203534,150,INFO,connection from 211.72.2.106 () at Tue Jul  5 13:52:23 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
843,81109,203534,151,INFO,connection from 211.72.2.106 () at Tue Jul  5 13:52:23 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
844,81109,203534,151,INFO,connection from 211.72.2.106 () at Tue Jul  5 13:52:23 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
845,81109,203534,151,INFO,connection from 211.72.2.106 () at Tue Jul  5 13:52:23 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
846,81109,203534,151,INFO,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.16.122.48  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root
847,81109,203534,151,INFO,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.16.122.48  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root
848,81109,203534,151,INFO,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.16.122.48  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root
849,81109,203534,151,INFO,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.16.122.48  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root
850,81109,203534,151,INFO,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.16.122.48  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root
851,81109,203534,151,INFO,session opened for user cyrus by (uid=0),E102,session opened for user <*> by (uid=<*>)
852,81109,203534,151,INFO,session closed for user cyrus,E101,session closed for user <*>
853,81109,203534,151,INFO,ALERT exited abnormally with [1],E8,ALERT exited abnormally with [1]
854,81109,203534,152,INFO,session opened for user news by (uid=0),E102,session opened for user <*> by (uid=<*>)
855,81109,203534,152,INFO,session closed for user news,E101,session closed for user <*>
856,81109,203534,152,INFO,connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
857,81109,203534,152,INFO,connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
858,81109,203534,152,INFO,connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
859,81109,203534,152,INFO,connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
860,81109,203534,152,INFO,connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
861,81109,203534,152,INFO,connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
862,81109,203534,152,INFO,connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
863,81109,203534,152,INFO,connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
864,81109,203534,152,INFO,connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
865,81109,203534,152,INFO,connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
866,81109,203534,152,INFO,connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
867,81109,203534,153,INFO,connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
868,81109,203534,153,INFO,connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
869,81109,203534,153,INFO,connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
870,81109,203534,153,INFO,connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
871,81109,203534,153,INFO,connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
872,81109,203534,153,INFO,connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
873,81109,203534,153,INFO,connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
874,81109,203534,153,INFO,connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
875,81109,203534,153,INFO,connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
876,81109,203534,154,INFO,connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
877,81109,203534,154,INFO,connection from 211.72.151.162 () at Wed Jul  6 18:00:57 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
878,81109,203534,154,INFO,connection from 211.72.151.162 () at Wed Jul  6 18:00:57 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
879,81109,203534,154,INFO,session opened for user cyrus by (uid=0),E102,session opened for user <*> by (uid=<*>)
880,81109,203534,154,INFO,session closed for user cyrus,E101,session closed for user <*>
881,81109,203534,154,INFO,ALERT exited abnormally with [1],E8,ALERT exited abnormally with [1]
882,81109,203534,154,INFO,session opened for user news by (uid=0),E102,session opened for user <*> by (uid=<*>)
883,81109,203534,154,INFO,session closed for user news,E101,session closed for user <*>
884,81109,203534,155,INFO,session opened for user test by (uid=509),E102,session opened for user <*> by (uid=<*>)
885,81109,203534,155,INFO,session opened for user test by (uid=509),E102,session opened for user <*> by (uid=<*>)
886,81109,203534,155,INFO,session closed for user test,E101,session closed for user <*>
887,81109,203534,156,INFO,session opened for user test by (uid=509),E102,session opened for user <*> by (uid=<*>)
888,81109,203534,157,INFO,session closed for user test,E101,session closed for user <*>
889,81109,203534,158,INFO,session closed for user test,E101,session closed for user <*>
890,81109,203534,163,INFO,session opened for user test by (uid=509),E102,session opened for user <*> by (uid=<*>)
891,81109,203534,166,INFO,session opened for user test by (uid=509),E102,session opened for user <*> by (uid=<*>)
892,81109,203534,167,INFO,session closed for user test,E101,session closed for user <*>
893,81109,203534,171,INFO,session opened for user test by (uid=509),E102,session opened for user <*> by (uid=<*>)
894,81109,203534,172,INFO,session closed for user test,E101,session closed for user <*>
895,81109,203534,173,INFO,session closed for user test,E101,session closed for user <*>
896,81109,203534,173,INFO,*** info [mice.c(1766)]:,E1,*** info [mice.c(<*>)]:
897,81109,203534,173,INFO,imps2: Auto-detected intellimouse PS/2,E51,imps2: Auto-detected intellimouse PS/<*>
898,81109,203534,174,INFO,session opened for user root by LOGIN(uid=0),E103,session opened for user <*> by LOGIN(uid=<*>)
899,81109,203534,174,INFO,ROOT LOGIN ON tty2,E91,ROOT LOGIN ON tty2
900,81109,203534,175,INFO,session closed for user root,E101,session closed for user <*>
901,81109,203534,175,INFO,removing device node '/udev/vcsa2',E89,removing device node '/udev/<*>'
902,81109,203534,176,INFO,removing device node '/udev/vcs2',E89,removing device node '/udev/<*>'
903,81109,203534,176,INFO,creating device node '/udev/vcs2',E36,creating device node '/udev/<*>'
904,81109,203534,177,INFO,creating device node '/udev/vcsa2',E36,creating device node '/udev/<*>'
905,81109,203534,178,INFO,removing device node '/udev/vcs2',E89,removing device node '/udev/<*>'
906,81109,203534,178,INFO,removing device node '/udev/vcsa2',E89,removing device node '/udev/<*>'
907,81109,203534,196,INFO,creating device node '/udev/vcs2',E36,creating device node '/udev/<*>'
908,81109,203534,197,INFO,creating device node '/udev/vcsa2',E36,creating device node '/udev/<*>'
909,81109,203534,199,INFO,check pass; user unknown,E27,check pass; user unknown
910,81109,203534,200,INFO,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=c9063558.virtua.com.br,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>
911,81109,203534,200,INFO,check pass; user unknown,E27,check pass; user unknown
912,81109,203534,201,INFO,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=c9063558.virtua.com.br,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>
913,81109,203534,202,INFO,check pass; user unknown,E27,check pass; user unknown
914,81109,203534,212,INFO,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=c9063558.virtua.com.br,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>
915,81109,203534,213,INFO,check pass; user unknown,E27,check pass; user unknown
916,81109,203534,214,INFO,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=c9063558.virtua.com.br,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>
917,81109,203534,215,INFO,connection from 202.82.200.188 () at Thu Jul  7 16:33:52 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
918,81109,203534,217,INFO,connection from 202.82.200.188 () at Thu Jul  7 16:33:52 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
919,81109,203534,218,INFO,connection from 202.82.200.188 () at Thu Jul  7 16:33:52 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
920,81109,203534,26,INFO,connection from 202.82.200.188 () at Thu Jul  7 16:33:52 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
921,81109,203534,26,INFO,connection from 202.82.200.188 () at Thu Jul  7 16:33:52 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
922,81109,203534,26,INFO,connection from 202.82.200.188 () at Thu Jul  7 16:33:52 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
923,81109,203534,26,INFO,connection from 202.82.200.188 () at Thu Jul  7 16:33:52 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
924,81109,203534,26,INFO,connection from 202.82.200.188 () at Thu Jul  7 16:33:52 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
925,81109,203534,26,INFO,connection from 202.82.200.188 () at Thu Jul  7 16:33:52 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
926,81109,203534,26,INFO,connection from 202.82.200.188 () at Thu Jul  7 16:33:52 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
927,81109,203534,26,INFO,connection from 202.82.200.188 () at Thu Jul  7 16:33:52 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
928,81109,203534,26,INFO,connection from 202.82.200.188 () at Thu Jul  7 16:33:52 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
929,81109,203534,26,INFO,connection from 221.4.102.93 () at Thu Jul  7 23:09:45 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
930,81109,203534,26,INFO,connection from 221.4.102.93 () at Thu Jul  7 23:09:45 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
931,81109,203534,27,INFO,connection from 221.4.102.93 () at Thu Jul  7 23:09:45 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
932,81109,203534,27,INFO,connection from 221.4.102.93 () at Thu Jul  7 23:09:45 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
933,81109,203534,27,INFO,connection from 221.4.102.93 () at Thu Jul  7 23:09:45 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
934,81109,203534,27,INFO,connection from 221.4.102.93 () at Thu Jul  7 23:09:45 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
935,81109,203534,28,INFO,connection from 221.4.102.93 () at Thu Jul  7 23:09:45 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
936,81109,203534,28,INFO,connection from 221.4.102.93 () at Thu Jul  7 23:09:45 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
937,81109,203534,28,INFO,connection from 221.4.102.93 () at Thu Jul  7 23:09:45 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
938,81109,203534,28,INFO,connection from 221.4.102.93 () at Thu Jul  7 23:09:45 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
939,81109,203534,28,INFO,connection from 221.4.102.93 () at Thu Jul  7 23:09:45 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
940,81109,203534,29,INFO,connection from 221.4.102.93 () at Thu Jul  7 23:09:45 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
941,81109,203534,30,INFO,connection from 221.4.102.93 () at Thu Jul  7 23:09:45 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
942,81109,203534,30,INFO,connection from 221.4.102.93 () at Thu Jul  7 23:09:45 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
943,81109,203534,30,INFO,connection from 221.4.102.93 () at Thu Jul  7 23:09:45 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
944,81109,203534,31,INFO,connection from 221.4.102.93 () at Thu Jul  7 23:09:45 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
945,81109,203534,31,INFO,connection from 221.4.102.93 () at Thu Jul  7 23:09:45 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
946,81109,203534,31,INFO,connection from 221.4.102.93 () at Thu Jul  7 23:09:47 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
947,81109,203534,31,INFO,connection from 221.4.102.93 () at Thu Jul  7 23:09:50 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
948,81109,203534,32,INFO,session opened for user cyrus by (uid=0),E102,session opened for user <*> by (uid=<*>)
949,81109,203534,32,INFO,session closed for user cyrus,E101,session closed for user <*>
950,81109,203534,32,INFO,ALERT exited abnormally with [1],E8,ALERT exited abnormally with [1]
951,81109,203534,33,INFO,session opened for user news by (uid=0),E102,session opened for user <*> by (uid=<*>)
952,81109,203534,33,INFO,session closed for user news,E101,session closed for user <*>
953,81109,203534,33,INFO,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=212.0.132.20  user=test,E19,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=test
954,81109,203534,33,INFO,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=212.0.132.20  user=test,E19,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=test
955,81109,203534,33,INFO,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=212.0.132.20  user=test,E19,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=test
956,81109,203534,33,INFO,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=212.0.132.20  user=test,E19,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=test
957,81109,203534,33,INFO,session opened for user cyrus by (uid=0),E102,session opened for user <*> by (uid=<*>)
958,81109,203534,34,INFO,session closed for user cyrus,E101,session closed for user <*>
959,81109,203534,34,INFO,ALERT exited abnormally with [1],E8,ALERT exited abnormally with [1]
960,81109,203534,34,INFO,session opened for user news by (uid=0),E102,session opened for user <*> by (uid=<*>)
961,81109,203534,34,INFO,session closed for user news,E101,session closed for user <*>
962,81109,203534,34,INFO,connection from 211.57.88.250 () at Sat Jul  9 11:35:59 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
963,81109,203534,35,INFO,connection from 211.57.88.250 () at Sat Jul  9 11:35:59 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
964,81109,203534,35,INFO,connection from 211.57.88.250 () at Sat Jul  9 11:35:59 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
965,81109,203534,35,INFO,connection from 211.57.88.250 () at Sat Jul  9 11:35:59 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
966,81109,203534,35,INFO,connection from 211.57.88.250 () at Sat Jul  9 11:35:59 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
967,81109,203534,35,INFO,connection from 211.57.88.250 () at Sat Jul  9 11:35:59 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
968,81109,203534,35,INFO,connection from 211.57.88.250 () at Sat Jul  9 11:35:59 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
